Date,Settlement_Period,total_curtailment_MWh,num_farms_curtailed,Datetime,curtailment_MW,Hour,HourInt,Month,MonthInt,dc_util_pct,dc_headroom_pct,absorbed_Small DC cluster (200 MW)_MWh,flex_avail_Small DC cluster (200 MW)_MW,absorbed_Medium portfolio (500 MW)_MWh,flex_avail_Medium portfolio (500 MW)_MW,absorbed_Large portfolio (1 GW)_MWh,flex_avail_Large portfolio (1 GW)_MW,absorbed_Full UK flex (2 GW)_MWh,flex_avail_Full UK flex (2 GW)_MW
2025-09-24,24,111.968,1,2025-09-24 11:30:00,223.936,11.5,11,2025-09,9,21.166932314220755,78.83306768577924,39.41653384288962,78.83306768577924,98.54133460722406,197.08266921444812,111.968,394.16533842889623,111.968,788.3306768577925
2025-09-24,25,67.716,1,2025-09-24 12:00:00,135.432,12.0,12,2025-09,9,21.32658514486212,78.67341485513788,39.33670742756894,78.67341485513788,67.716,196.6835371378447,67.716,393.3670742756894,67.716,786.7341485513788
2025-09-24,26,67.7,1,2025-09-24 12:30:00,135.4,12.5,12,2025-09,9,21.32658514486212,78.67341485513788,39.33670742756894,78.67341485513788,67.7,196.6835371378447,67.7,393.3670742756894,67.7,786.7341485513788
2025-09-24,27,96.032,1,2025-09-24 13:00:00,192.064,13.0,13,2025-09,9,20.87262847178516,79.12737152821484,39.56368576410742,79.12737152821484,96.032,197.8184288205371,96.032,395.6368576410742,96.032,791.2737152821484
2025-09-24,28,98.032,1,2025-09-24 13:30:00,196.064,13.5,13,2025-09,9,20.87262847178516,79.12737152821484,39.56368576410742,79.12737152821484,98.032,197.8184288205371,98.032,395.6368576410742,98.032,791.2737152821484
2025-09-24,29,100.1,1,2025-09-24 14:00:00,200.2,14.0,14,2025-09,9,21.370126890923505,78.6298731090765,39.31493655453825,78.6298731090765,98.28734138634562,196.57468277269123,100.1,393.14936554538247,100.1,786.2987310907649
2025-09-24,30,106.068,1,2025-09-24 14:30:00,212.136,14.5,14,2025-09,9,21.370126890923505,78.6298731090765,39.31493655453825,78.6298731090765,98.28734138634562,196.57468277269123,106.068,393.14936554538247,106.068,786.2987310907649
2025-09-24,31,110.232,1,2025-09-24 15:00:00,220.464,15.0,15,2025-09,9,21.55159508558902,78.44840491441099,39.22420245720549,78.44840491441099,98.06050614301373,196.12101228602745,110.232,392.2420245720549,110.232,784.4840491441098
2025-09-24,32,124.232,1,2025-09-24 15:30:00,248.464,15.5,15,2025-09,9,21.55159508558902,78.44840491441099,39.22420245720549,78.44840491441099,98.06050614301373,196.12101228602745,124.232,392.2420245720549,124.232,784.4840491441098
2025-09-24,33,146.36399999999998,2,2025-09-24 16:00:00,292.72799999999995,16.0,16,2025-09,9,20.86558763626781,79.1344123637322,39.5672061818661,79.1344123637322,98.91801545466525,197.8360309093305,146.36399999999998,395.672061818661,146.36399999999998,791.344123637322
2025-09-24,34,194.7,2,2025-09-24 16:30:00,389.4,16.5,16,2025-09,9,20.86558763626781,79.1344123637322,39.5672061818661,79.1344123637322,98.91801545466525,197.8360309093305,194.7,395.672061818661,194.7,791.344123637322
2025-09-24,35,215.968,2,2025-09-24 17:00:00,431.936,17.0,17,2025-09,9,21.389400413592803,78.6105995864072,39.3052997932036,78.6105995864072,98.263249483009,196.526498966018,196.526498966018,393.052997932036,215.968,786.105995864072
2025-09-24,36,213.936,2,2025-09-24 17:30:00,427.872,17.5,17,2025-09,9,21.389400413592803,78.6105995864072,39.3052997932036,78.6105995864072,98.263249483009,196.526498966018,196.526498966018,393.052997932036,213.936,786.105995864072
2025-09-24,37,146.132,3,2025-09-24 18:00:00,292.264,18.0,18,2025-09,9,21.385077684258,78.614922315742,39.307461157871,78.614922315742,98.26865289467752,196.53730578935503,146.132,393.07461157871006,146.132,786.1492231574201
2025-09-24,38,156.136,2,2025-09-24 18:30:00,312.272,18.5,18,2025-09,9,21.385077684258,78.614922315742,39.307461157871,78.614922315742,98.26865289467752,196.53730578935503,156.136,393.07461157871006,156.136,786.1492231574201
2025-09-24,39,163.768,2,2025-09-24 19:00:00,327.536,19.0,19,2025-09,9,20.716658287148416,79.28334171285158,39.64167085642579,79.28334171285158,99.10417714106448,198.20835428212897,163.768,396.41670856425793,163.768,792.8334171285159
2025-09-24,40,149.736,2,2025-09-24 19:30:00,299.472,19.5,19,2025-09,9,20.716658287148416,79.28334171285158,39.64167085642579,79.28334171285158,99.10417714106448,198.20835428212897,149.736,396.41670856425793,149.736,792.8334171285159
2025-09-24,41,133.736,2,2025-09-24 20:00:00,267.472,20.0,20,2025-09,9,20.549675626010544,79.45032437398946,39.72516218699473,79.45032437398946,99.31290546748681,198.62581093497363,133.736,397.25162186994726,133.736,794.5032437398945
2025-09-24,42,117.736,2,2025-09-24 20:30:00,235.472,20.5,20,2025-09,9,20.549675626010544,79.45032437398946,39.72516218699473,79.45032437398946,99.31290546748681,198.62581093497363,117.736,397.25162186994726,117.736,794.5032437398945
2025-09-24,43,89.568,2,2025-09-24 21:00:00,179.136,21.0,21,2025-09,9,20.966540272261756,79.03345972773825,39.516729863869124,79.03345972773825,89.568,197.5836493193456,89.568,395.1672986386912,89.568,790.3345972773824
2025-09-24,44,31.668,1,2025-09-24 21:30:00,63.336,21.5,21,2025-09,9,20.966540272261756,79.03345972773825,31.668,79.03345972773825,31.668,197.5836493193456,31.668,395.1672986386912,31.668,790.3345972773824
2025-09-25,11,2.968,1,2025-09-25 05:00:00,5.936,5.0,5,2025-09,9,20.261541848581004,79.738458151419,2.968,79.738458151419,2.968,199.3461453785475,2.968,398.692290757095,2.968,797.38458151419
2025-09-25,12,21.6,2,2025-09-25 05:30:00,43.2,5.5,5,2025-09,9,20.261541848581004,79.738458151419,21.6,79.738458151419,21.6,199.3461453785475,21.6,398.692290757095,21.6,797.38458151419
2025-09-25,13,43.2,3,2025-09-25 06:00:00,86.4,6.0,6,2025-09,9,20.80523148516452,79.19476851483549,39.597384257417744,79.19476851483549,43.2,197.98692128708873,43.2,395.97384257417747,43.2,791.9476851483549
2025-09-25,14,107.2,3,2025-09-25 06:30:00,214.4,6.5,6,2025-09,9,20.80523148516452,79.19476851483549,39.597384257417744,79.19476851483549,98.99346064354437,197.98692128708873,107.2,395.97384257417747,107.2,791.9476851483549
2025-09-25,15,168.596,3,2025-09-25 07:00:00,337.192,7.0,7,2025-09,9,20.47232456659227,79.52767543340772,39.76383771670386,79.52767543340772,99.40959429175965,198.8191885835193,168.596,397.6383771670386,168.596,795.2767543340772
2025-09-25,16,202.6,3,2025-09-25 07:30:00,405.2,7.5,7,2025-09,9,20.47232456659227,79.52767543340772,39.76383771670386,79.52767543340772,99.40959429175965,198.8191885835193,198.8191885835193,397.6383771670386,202.6,795.2767543340772
2025-09-25,17,250.2,3,2025-09-25 08:00:00,500.4,8.0,8,2025-09,9,20.88581916369512,79.11418083630488,39.55709041815244,79.11418083630488,98.8927260453811,197.7854520907622,197.7854520907622,395.5709041815244,250.2,791.1418083630488
2025-09-25,18,262.236,3,2025-09-25 08:30:00,524.472,8.5,8,2025-09,9,20.88581916369512,79.11418083630488,39.55709041815244,79.11418083630488,98.8927260453811,197.7854520907622,197.7854520907622,395.5709041815244,262.236,791.1418083630488
2025-09-25,19,276.032,3,2025-09-25 09:00:00,552.064,9.0,9,2025-09,9,20.76841219025003,79.23158780974997,39.615793904874984,79.23158780974997,99.03948476218746,198.0789695243749,198.0789695243749,396.1579390487498,276.032,792.3158780974996
2025-09-25,20,280.032,3,2025-09-25 09:30:00,560.064,9.5,9,2025-09,9,20.76841219025003,79.23158780974997,39.615793904874984,79.23158780974997,99.03948476218746,198.0789695243749,198.0789695243749,396.1579390487498,280.032,792.3158780974996
2025-09-25,21,284.032,3,2025-09-25 10:00:00,568.064,10.0,10,2025-09,9,20.956076248153018,79.04392375184699,39.521961875923495,79.04392375184699,98.80490468980874,197.60980937961747,197.60980937961747,395.21961875923495,284.032,790.4392375184699
2025-09-25,22,298.064,3,2025-09-25 10:30:00,596.1279999999999,10.5,10,2025-09,9,20.956076248153018,79.04392375184699,39.521961875923495,79.04392375184699,98.80490468980874,197.60980937961747,197.60980937961747,395.21961875923495,298.06399999999996,790.4392375184699
2025-09-25,23,309.904,3,2025-09-25 11:00:00,619.808,11.0,11,2025-09,9,21.166932314220755,78.83306768577924,39.41653384288962,78.83306768577924,98.54133460722406,197.08266921444812,197.08266921444812,394.16533842889623,309.904,788.3306768577925
2025-09-25,24,303.904,3,2025-09-25 11:30:00,607.808,11.5,11,2025-09,9,21.166932314220755,78.83306768577924,39.41653384288962,78.83306768577924,98.54133460722406,197.08266921444812,197.08266921444812,394.16533842889623,303.904,788.3306768577925
2025-09-25,25,311.9,3,2025-09-25 12:00:00,623.8,12.0,12,2025-09,9,21.32658514486212,78.67341485513788,39.33670742756894,78.67341485513788,98.34176856892235,196.6835371378447,196.6835371378447,393.3670742756894,311.9,786.7341485513788
2025-09-25,26,303.832,3,2025-09-25 12:30:00,607.664,12.5,12,2025-09,9,21.32658514486212,78.67341485513788,39.33670742756894,78.67341485513788,98.34176856892235,196.6835371378447,196.6835371378447,393.3670742756894,303.832,786.7341485513788
2025-09-25,27,293.868,3,2025-09-25 13:00:00,587.736,13.0,13,2025-09,9,20.87262847178516,79.12737152821484,39.56368576410742,79.12737152821484,98.90921441026855,197.8184288205371,197.8184288205371,395.6368576410742,293.868,791.2737152821484
2025-09-25,28,285.832,3,2025-09-25 13:30:00,571.664,13.5,13,2025-09,9,20.87262847178516,79.12737152821484,39.56368576410742,79.12737152821484,98.90921441026855,197.8184288205371,197.8184288205371,395.6368576410742,285.832,791.2737152821484
2025-09-25,29,289.868,3,2025-09-25 14:00:00,579.736,14.0,14,2025-09,9,21.370126890923505,78.6298731090765,39.31493655453825,78.6298731090765,98.28734138634562,196.57468277269123,196.57468277269123,393.14936554538247,289.868,786.2987310907649
2025-09-25,30,281.76800000000003,3,2025-09-25 14:30:00,563.5360000000001,14.5,14,2025-09,9,21.370126890923505,78.6298731090765,39.31493655453825,78.6298731090765,98.28734138634562,196.57468277269123,196.57468277269123,393.14936554538247,281.76800000000003,786.2987310907649
2025-09-25,31,395.296,5,2025-09-25 15:00:00,790.592,15.0,15,2025-09,9,21.55159508558902,78.44840491441099,39.22420245720549,78.44840491441099,98.06050614301373,196.12101228602745,196.12101228602745,392.2420245720549,392.2420245720549,784.4840491441098
2025-09-25,32,893.696,12,2025-09-25 15:30:00,1787.392,15.5,15,2025-09,9,21.55159508558902,78.44840491441099,39.22420245720549,78.44840491441099,98.06050614301373,196.12101228602745,196.12101228602745,392.2420245720549,392.2420245720549,784.4840491441098
2025-09-25,33,1252.136,13,2025-09-25 16:00:00,2504.272,16.0,16,2025-09,9,20.86558763626781,79.1344123637322,39.5672061818661,79.1344123637322,98.91801545466525,197.8360309093305,197.8360309093305,395.672061818661,395.672061818661,791.344123637322
2025-09-25,34,1332.5,13,2025-09-25 16:30:00,2665.0,16.5,16,2025-09,9,20.86558763626781,79.1344123637322,39.5672061818661,79.1344123637322,98.91801545466525,197.8360309093305,197.8360309093305,395.672061818661,395.672061818661,791.344123637322
2025-09-25,35,930.052,11,2025-09-25 17:00:00,1860.104,17.0,17,2025-09,9,21.389400413592803,78.6105995864072,39.3052997932036,78.6105995864072,98.263249483009,196.526498966018,196.526498966018,393.052997932036,393.052997932036,786.105995864072
2025-09-25,36,998.332,14,2025-09-25 17:30:00,1996.664,17.5,17,2025-09,9,21.389400413592803,78.6105995864072,39.3052997932036,78.6105995864072,98.263249483009,196.526498966018,196.526498966018,393.052997932036,393.052997932036,786.105995864072
2025-09-25,37,1250.296,17,2025-09-25 18:00:00,2500.592,18.0,18,2025-09,9,21.385077684258,78.614922315742,39.307461157871,78.614922315742,98.26865289467752,196.53730578935503,196.53730578935503,393.07461157871006,393.07461157871006,786.1492231574201
2025-09-25,38,1498.728,17,2025-09-25 18:30:00,2997.456,18.5,18,2025-09,9,21.385077684258,78.614922315742,39.307461157871,78.614922315742,98.26865289467752,196.53730578935503,196.53730578935503,393.07461157871006,393.07461157871006,786.1492231574201
2025-09-25,39,1797.968,17,2025-09-25 19:00:00,3595.936,19.0,19,2025-09,9,20.716658287148416,79.28334171285158,39.64167085642579,79.28334171285158,99.10417714106448,198.20835428212897,198.20835428212897,396.41670856425793,396.41670856425793,792.8334171285159
2025-09-25,40,2120.032,17,2025-09-25 19:30:00,4240.064,19.5,19,2025-09,9,20.716658287148416,79.28334171285158,39.64167085642579,79.28334171285158,99.10417714106448,198.20835428212897,198.20835428212897,396.41670856425793,396.41670856425793,792.8334171285159
2025-09-25,41,2743.36,18,2025-09-25 20:00:00,5486.72,20.0,20,2025-09,9,20.549675626010544,79.45032437398946,39.72516218699473,79.45032437398946,99.31290546748681,198.62581093497363,198.62581093497363,397.25162186994726,397.25162186994726,794.5032437398945
2025-09-25,42,2953.532,15,2025-09-25 20:30:00,5907.064,20.5,20,2025-09,9,20.549675626010544,79.45032437398946,39.72516218699473,79.45032437398946,99.31290546748681,198.62581093497363,198.62581093497363,397.25162186994726,397.25162186994726,794.5032437398945
2025-09-25,43,3177.9,17,2025-09-25 21:00:00,6355.8,21.0,21,2025-09,9,20.966540272261756,79.03345972773825,39.516729863869124,79.03345972773825,98.7918246596728,197.5836493193456,197.5836493193456,395.1672986386912,395.1672986386912,790.3345972773824
2025-09-25,44,4021.704,19,2025-09-25 21:30:00,8043.408,21.5,21,2025-09,9,20.966540272261756,79.03345972773825,39.516729863869124,79.03345972773825,98.7918246596728,197.5836493193456,197.5836493193456,395.1672986386912,395.1672986386912,790.3345972773824
2025-09-25,45,4463.036,19,2025-09-25 22:00:00,8926.072,22.0,22,2025-09,9,20.0423629659813,79.9576370340187,39.97881851700935,79.9576370340187,99.94704629252338,199.89409258504676,199.89409258504676,399.7881851700935,399.7881851700935,799.576370340187
2025-09-25,46,4382.352,18,2025-09-25 22:30:00,8764.704,22.5,22,2025-09,9,20.0423629659813,79.9576370340187,39.97881851700935,79.9576370340187,99.94704629252338,199.89409258504676,199.89409258504676,399.7881851700935,399.7881851700935,799.576370340187
2025-09-25,47,4521.956,20,2025-09-25 23:00:00,9043.912,23.0,23,2025-09,9,20.41237199677593,79.58762800322407,39.793814001612034,79.58762800322407,99.48453500403008,198.96907000806016,198.96907000806016,397.9381400161203,397.9381400161203,795.8762800322406
2025-09-25,48,4408.9,20,2025-09-25 23:30:00,8817.8,23.5,23,2025-09,9,20.41237199677593,79.58762800322407,39.793814001612034,79.58762800322407,99.48453500403008,198.96907000806016,198.96907000806016,397.9381400161203,397.9381400161203,795.8762800322406
2025-09-26,1,4494.572,20,2025-09-26 00:00:00,8989.144,0.0,0,2025-09,9,19.805008531374124,80.19499146862587,40.097495734312936,80.19499146862587,100.24373933578235,200.4874786715647,200.4874786715647,400.9749573431294,400.9749573431294,801.9499146862588
2025-09-26,2,4319.568,20,2025-09-26 00:30:00,8639.136,0.5,0,2025-09,9,19.805008531374124,80.19499146862587,40.097495734312936,80.19499146862587,100.24373933578235,200.4874786715647,200.4874786715647,400.9749573431294,400.9749573431294,801.9499146862588
2025-09-26,3,4213.664,23,2025-09-26 01:00:00,8427.328,1.0,1,2025-09,9,20.58936985877861,79.41063014122139,39.705315070610695,79.41063014122139,99.26328767652674,198.5265753530535,198.5265753530535,397.053150706107,397.053150706107,794.106301412214
2025-09-26,4,4217.84,22,2025-09-26 01:30:00,8435.68,1.5,1,2025-09,9,20.58936985877861,79.41063014122139,39.705315070610695,79.41063014122139,99.26328767652674,198.5265753530535,198.5265753530535,397.053150706107,397.053150706107,794.106301412214
2025-09-26,5,4184.504,22,2025-09-26 02:00:00,8369.008,2.0,2,2025-09,9,20.13624953488523,79.86375046511478,39.93187523255739,79.86375046511478,99.82968808139347,199.65937616278694,199.65937616278694,399.3187523255739,399.3187523255739,798.6375046511478
2025-09-26,6,4191.972,22,2025-09-26 02:30:00,8383.944,2.5,2,2025-09,9,20.13624953488523,79.86375046511478,39.93187523255739,79.86375046511478,99.82968808139347,199.65937616278694,199.65937616278694,399.3187523255739,399.3187523255739,798.6375046511478
2025-09-26,7,4239.572,21,2025-09-26 03:00:00,8479.144,3.0,3,2025-09,9,20.20909494995763,79.79090505004237,39.895452525021184,79.79090505004237,99.73863131255297,199.47726262510594,199.47726262510594,398.9545252502119,398.9545252502119,797.9090505004237
2025-09-26,8,4176.436,21,2025-09-26 03:30:00,8352.872,3.5,3,2025-09,9,20.20909494995763,79.79090505004237,39.895452525021184,79.79090505004237,99.73863131255297,199.47726262510594,199.47726262510594,398.9545252502119,398.9545252502119,797.9090505004237
2025-09-26,9,4000.824,20,2025-09-26 04:00:00,8001.648,4.0,4,2025-09,9,20.596877918707197,79.4031220812928,39.7015610406464,79.4031220812928,99.253902601616,198.507805203232,198.507805203232,397.015610406464,397.015610406464,794.031220812928
2025-09-26,10,4182.896,19,2025-09-26 04:30:00,8365.792,4.5,4,2025-09,9,20.596877918707197,79.4031220812928,39.7015610406464,79.4031220812928,99.253902601616,198.507805203232,198.507805203232,397.015610406464,397.015610406464,794.031220812928
2025-09-26,11,4261.864,17,2025-09-26 05:00:00,8523.728,5.0,5,2025-09,9,20.261541848581004,79.738458151419,39.8692290757095,79.738458151419,99.67307268927375,199.3461453785475,199.3461453785475,398.692290757095,398.692290757095,797.38458151419
2025-09-26,12,4408.764,18,2025-09-26 05:30:00,8817.528,5.5,5,2025-09,9,20.261541848581004,79.738458151419,39.8692290757095,79.738458151419,99.67307268927375,199.3461453785475,199.3461453785475,398.692290757095,398.692290757095,797.38458151419
2025-09-26,13,4677.044,21,2025-09-26 06:00:00,9354.088,6.0,6,2025-09,9,20.80523148516452,79.19476851483549,39.597384257417744,79.19476851483549,98.99346064354437,197.98692128708873,197.98692128708873,395.97384257417747,395.97384257417747,791.9476851483549
2025-09-26,14,4771.88,23,2025-09-26 06:30:00,9543.76,6.5,6,2025-09,9,20.80523148516452,79.19476851483549,39.597384257417744,79.19476851483549,98.99346064354437,197.98692128708873,197.98692128708873,395.97384257417747,395.97384257417747,791.9476851483549
2025-09-26,15,5021.388,25,2025-09-26 07:00:00,10042.776,7.0,7,2025-09,9,20.47232456659227,79.52767543340772,39.76383771670386,79.52767543340772,99.40959429175965,198.8191885835193,198.8191885835193,397.6383771670386,397.6383771670386,795.2767543340772
2025-09-26,16,4776.292,23,2025-09-26 07:30:00,9552.584,7.5,7,2025-09,9,20.47232456659227,79.52767543340772,39.76383771670386,79.52767543340772,99.40959429175965,198.8191885835193,198.8191885835193,397.6383771670386,397.6383771670386,795.2767543340772
2025-09-26,17,4828.684,20,2025-09-26 08:00:00,9657.368,8.0,8,2025-09,9,20.88581916369512,79.11418083630488,39.55709041815244,79.11418083630488,98.8927260453811,197.7854520907622,197.7854520907622,395.5709041815244,395.5709041815244,791.1418083630488
2025-09-26,18,4828.996,24,2025-09-26 08:30:00,9657.992,8.5,8,2025-09,9,20.88581916369512,79.11418083630488,39.55709041815244,79.11418083630488,98.8927260453811,197.7854520907622,197.7854520907622,395.5709041815244,395.5709041815244,791.1418083630488
2025-09-26,19,4872.656,23,2025-09-26 09:00:00,9745.312,9.0,9,2025-09,9,20.76841219025003,79.23158780974997,39.615793904874984,79.23158780974997,99.03948476218746,198.0789695243749,198.0789695243749,396.1579390487498,396.1579390487498,792.3158780974996
2025-09-26,20,4930.876,24,2025-09-26 09:30:00,9861.752,9.5,9,2025-09,9,20.76841219025003,79.23158780974997,39.615793904874984,79.23158780974997,99.03948476218746,198.0789695243749,198.0789695243749,396.1579390487498,396.1579390487498,792.3158780974996
2025-09-26,21,5096.656,24,2025-09-26 10:00:00,10193.312,10.0,10,2025-09,9,20.956076248153018,79.04392375184699,39.521961875923495,79.04392375184699,98.80490468980874,197.60980937961747,197.60980937961747,395.21961875923495,395.21961875923495,790.4392375184699
2025-09-26,22,5142.0960000000005,24,2025-09-26 10:30:00,10284.192,10.5,10,2025-09,9,20.956076248153018,79.04392375184699,39.521961875923495,79.04392375184699,98.80490468980874,197.60980937961747,197.60980937961747,395.21961875923495,395.21961875923495,790.4392375184699
2025-09-26,23,5162.468,24,2025-09-26 11:00:00,10324.936,11.0,11,2025-09,9,21.166932314220755,78.83306768577924,39.41653384288962,78.83306768577924,98.54133460722406,197.08266921444812,197.08266921444812,394.16533842889623,394.16533842889623,788.3306768577925
2025-09-26,24,5356.516,23,2025-09-26 11:30:00,10713.032,11.5,11,2025-09,9,21.166932314220755,78.83306768577924,39.41653384288962,78.83306768577924,98.54133460722406,197.08266921444812,197.08266921444812,394.16533842889623,394.16533842889623,788.3306768577925
2025-09-26,25,5448.164,24,2025-09-26 12:00:00,10896.328,12.0,12,2025-09,9,21.32658514486212,78.67341485513788,39.33670742756894,78.67341485513788,98.34176856892235,196.6835371378447,196.6835371378447,393.3670742756894,393.3670742756894,786.7341485513788
2025-09-26,26,5556.808,27,2025-09-26 12:30:00,11113.616,12.5,12,2025-09,9,21.32658514486212,78.67341485513788,39.33670742756894,78.67341485513788,98.34176856892235,196.6835371378447,196.6835371378447,393.3670742756894,393.3670742756894,786.7341485513788
2025-09-26,27,5578.868,27,2025-09-26 13:00:00,11157.736,13.0,13,2025-09,9,20.87262847178516,79.12737152821484,39.56368576410742,79.12737152821484,98.90921441026855,197.8184288205371,197.8184288205371,395.6368576410742,395.6368576410742,791.2737152821484
2025-09-26,28,5366.0,24,2025-09-26 13:30:00,10732.0,13.5,13,2025-09,9,20.87262847178516,79.12737152821484,39.56368576410742,79.12737152821484,98.90921441026855,197.8184288205371,197.8184288205371,395.6368576410742,395.6368576410742,791.2737152821484
2025-09-26,29,5453.9,24,2025-09-26 14:00:00,10907.8,14.0,14,2025-09,9,21.370126890923505,78.6298731090765,39.31493655453825,78.6298731090765,98.28734138634562,196.57468277269123,196.57468277269123,393.14936554538247,393.14936554538247,786.2987310907649
2025-09-26,30,5545.332,24,2025-09-26 14:30:00,11090.664,14.5,14,2025-09,9,21.370126890923505,78.6298731090765,39.31493655453825,78.6298731090765,98.28734138634562,196.57468277269123,196.57468277269123,393.14936554538247,393.14936554538247,786.2987310907649
2025-09-26,31,5702.7,25,2025-09-26 15:00:00,11405.4,15.0,15,2025-09,9,21.55159508558902,78.44840491441099,39.22420245720549,78.44840491441099,98.06050614301373,196.12101228602745,196.12101228602745,392.2420245720549,392.2420245720549,784.4840491441098
2025-09-26,32,5984.664,29,2025-09-26 15:30:00,11969.328,15.5,15,2025-09,9,21.55159508558902,78.44840491441099,39.22420245720549,78.44840491441099,98.06050614301373,196.12101228602745,196.12101228602745,392.2420245720549,392.2420245720549,784.4840491441098
2025-09-26,33,6071.468,29,2025-09-26 16:00:00,12142.936,16.0,16,2025-09,9,20.86558763626781,79.1344123637322,39.5672061818661,79.1344123637322,98.91801545466525,197.8360309093305,197.8360309093305,395.672061818661,395.672061818661,791.344123637322
2025-09-26,34,5816.836,26,2025-09-26 16:30:00,11633.672,16.5,16,2025-09,9,20.86558763626781,79.1344123637322,39.5672061818661,79.1344123637322,98.91801545466525,197.8360309093305,197.8360309093305,395.672061818661,395.672061818661,791.344123637322
2025-09-26,35,5755.0,25,2025-09-26 17:00:00,11510.0,17.0,17,2025-09,9,21.389400413592803,78.6105995864072,39.3052997932036,78.6105995864072,98.263249483009,196.526498966018,196.526498966018,393.052997932036,393.052997932036,786.105995864072
2025-09-26,36,5788.636,25,2025-09-26 17:30:00,11577.272,17.5,17,2025-09,9,21.389400413592803,78.6105995864072,39.3052997932036,78.6105995864072,98.263249483009,196.526498966018,196.526498966018,393.052997932036,393.052997932036,786.105995864072
2025-09-26,37,5648.932,25,2025-09-26 18:00:00,11297.864,18.0,18,2025-09,9,21.385077684258,78.614922315742,39.307461157871,78.614922315742,98.26865289467752,196.53730578935503,196.53730578935503,393.07461157871006,393.07461157871006,786.1492231574201
2025-09-26,38,5650.968,23,2025-09-26 18:30:00,11301.936,18.5,18,2025-09,9,21.385077684258,78.614922315742,39.307461157871,78.614922315742,98.26865289467752,196.53730578935503,196.53730578935503,393.07461157871006,393.07461157871006,786.1492231574201
2025-09-26,39,5780.568,25,2025-09-26 19:00:00,11561.136,19.0,19,2025-09,9,20.716658287148416,79.28334171285158,39.64167085642579,79.28334171285158,99.10417714106448,198.20835428212897,198.20835428212897,396.41670856425793,396.41670856425793,792.8334171285159
2025-09-26,40,5871.064,25,2025-09-26 19:30:00,11742.128,19.5,19,2025-09,9,20.716658287148416,79.28334171285158,39.64167085642579,79.28334171285158,99.10417714106448,198.20835428212897,198.20835428212897,396.41670856425793,396.41670856425793,792.8334171285159
2025-09-26,41,5855.064,25,2025-09-26 20:00:00,11710.128,20.0,20,2025-09,9,20.549675626010544,79.45032437398946,39.72516218699473,79.45032437398946,99.31290546748681,198.62581093497363,198.62581093497363,397.25162186994726,397.25162186994726,794.5032437398945
2025-09-26,42,5538.0,24,2025-09-26 20:30:00,11076.0,20.5,20,2025-09,9,20.549675626010544,79.45032437398946,39.72516218699473,79.45032437398946,99.31290546748681,198.62581093497363,198.62581093497363,397.25162186994726,397.25162186994726,794.5032437398945
2025-09-26,43,5548.464,26,2025-09-26 21:00:00,11096.928,21.0,21,2025-09,9,20.966540272261756,79.03345972773825,39.516729863869124,79.03345972773825,98.7918246596728,197.5836493193456,197.5836493193456,395.1672986386912,395.1672986386912,790.3345972773824
2025-09-26,44,5799.832,28,2025-09-26 21:30:00,11599.664,21.5,21,2025-09,9,20.966540272261756,79.03345972773825,39.516729863869124,79.03345972773825,98.7918246596728,197.5836493193456,197.5836493193456,395.1672986386912,395.1672986386912,790.3345972773824
2025-09-26,45,6153.504,30,2025-09-26 22:00:00,12307.008,22.0,22,2025-09,9,20.0423629659813,79.9576370340187,39.97881851700935,79.9576370340187,99.94704629252338,199.89409258504676,199.89409258504676,399.7881851700935,399.7881851700935,799.576370340187
2025-09-26,46,6262.096,30,2025-09-26 22:30:00,12524.192,22.5,22,2025-09,9,20.0423629659813,79.9576370340187,39.97881851700935,79.9576370340187,99.94704629252338,199.89409258504676,199.89409258504676,399.7881851700935,399.7881851700935,799.576370340187
2025-09-26,47,6196.164,30,2025-09-26 23:00:00,12392.328,23.0,23,2025-09,9,20.41237199677593,79.58762800322407,39.793814001612034,79.58762800322407,99.48453500403008,198.96907000806016,198.96907000806016,397.9381400161203,397.9381400161203,795.8762800322406
2025-09-26,48,6037.844,30,2025-09-26 23:30:00,12075.688,23.5,23,2025-09,9,20.41237199677593,79.58762800322407,39.793814001612034,79.58762800322407,99.48453500403008,198.96907000806016,198.96907000806016,397.9381400161203,397.9381400161203,795.8762800322406
2025-09-27,1,5792.156,29,2025-09-27 00:00:00,11584.312,0.0,0,2025-09,9,19.805008531374124,80.19499146862587,40.097495734312936,80.19499146862587,100.24373933578235,200.4874786715647,200.4874786715647,400.9749573431294,400.9749573431294,801.9499146862588
2025-09-27,2,5790.128,28,2025-09-27 00:30:00,11580.256,0.5,0,2025-09,9,19.805008531374124,80.19499146862587,40.097495734312936,80.19499146862587,100.24373933578235,200.4874786715647,200.4874786715647,400.9749573431294,400.9749573431294,801.9499146862588
2025-09-27,3,5767.6,28,2025-09-27 01:00:00,11535.2,1.0,1,2025-09,9,20.58936985877861,79.41063014122139,39.705315070610695,79.41063014122139,99.26328767652674,198.5265753530535,198.5265753530535,397.053150706107,397.053150706107,794.106301412214
2025-09-27,4,5859.1,29,2025-09-27 01:30:00,11718.2,1.5,1,2025-09,9,20.58936985877861,79.41063014122139,39.705315070610695,79.41063014122139,99.26328767652674,198.5265753530535,198.5265753530535,397.053150706107,397.053150706107,794.106301412214
